Data,NIN 1.2_sst,NIN 3_sst,NIN 3.4_sst,NIN 4_1_sst,NIN 4_2_sst
21/12/2011,296.14136,297.67358,298.8225,301.19653,299.79028
22/12/2011,296.2141,297.66333,298.83423,301.1936,299.76294
23/12/2011,296.26465,297.69482,298.81396,301.28955,299.83252
24/12/2011,296.23315,297.77173,298.86157,301.261,299.65942
25/12/2011,296.32324,297.81494,298.91748,301.28955,299.66162
26/12/2011,296.34155,297.89526,298.92456,301.2019,299.70972
27/12/2011,296.38892,297.83716,298.91333,301.24927,299.72388
28/12/2011,296.4214,297.7744,298.85498,301.37354,299.65088
29/12/2011,296.44678,297.74023,298.7456,301.32764,299.67822
30/12/2011,296.45654,297.7666,298.667,301.38086,299.63086
31/12/2011,296.43384,297.7732,298.76343,301.27612,299.63354
01/01/2012,296.78833,297.844,298.78003,301.30347,299.6902
02/01/2012,296.89185,297.84155,298.74194,301.27808,299.68726
03/01/2012,296.9995,297.84326,298.7417,301.33252,299.6294
04/01/2012,297.0664,297.938,298.7671,301.1548,299.61963
05/01/2012,297.02637,298,298.8047,301.10156,299.6006
06/01/2012,297.57666,298.08057,298.83398,301.03516,299.5664
07/01/2012,297.45898,298.0205,298.7041,300.9453,299.49707
08/01/2012,297.56494,298.04053,298.6709,301.09277,299.5254
09/01/2012,297.7544,298.01855,298.70996,301.1377,299.51953
10/01/2012,297.72192,298.00366,298.6765,301.02808,299.58472
11/01/2012,297.76392,298.05444,298.7102,301.07056,299.5979
12/01/2012,297.79883,298.042,298.7251,301.14893,299.58252
13/01/2012,297.85107,298.14648,298.71924,301.0376,299.6255
14/01/2012,297.78247,298.17505,298.7307,301.17993,299.62524
15/01/2012,298.02222,298.20972,298.74585,301.27026,299.7068
16/01/2012,298.19946,298.28296,298.68433,301.3308,299.64038
17/01/2012,298.13452,298.23315,298.6355,301.28394,299.55737
18/01/2012,298.18237,298.21362,298.59937,301.2898,299.5027
19/01/2012,298.08228,298.2141,298.63843,301.43628,299.55054
20/01/2012,298.23706,298.22437,298.5652,301.35425,299.406
21/01/2012,298.26978,298.3601,298.65503,301.33862,299.42554
22/01/2012,298.42896,298.34888,298.69067,301.2766,299.40356
23/01/2012,298.56958,298.37085,298.70825,301.21704,299.38013
24/01/2012,298.39282,298.35864,298.57397,301.02515,299.20874
25/01/2012,298.39966,298.46997,298.7151,301.1106,299.3899
26/01/2012,298.39307,298.417,298.74414,301.10352,299.32324
27/01/2012,298.3462,298.4546,298.73096,301.21143,299.2671
28/01/2012,298.40186,298.43066,298.70312,301.0459,299.2461
29/01/2012,298.44043,298.4126,298.6714,300.90967,299.3208
30/01/2012,298.52075,298.40356,298.75415,301.06763,299.39478
31/01/2012,298.583,298.4131,298.7129,301.07617,299.4502
01/02/2012,298.6123,298.4087,298.65918,301.11035,299.43457
02/02/2012,298.62866,298.3982,298.6726,300.98706,299.3689
03/02/2012,298.81445,298.47803,298.6714,300.9497,299.40576
04/02/2012,298.9475,298.511,298.61792,301.13452,299.46362
05/02/2012,299.05713,298.7207,298.7373,301.15332,299.4248
06/02/2012,299.15527,298.78125,298.70654,301.14893,299.45557
07/02/2012,299.333,299.00928,298.8286,301.20068,299.51123
08/02/2012,299.5464,299.12744,298.90674,301.10107,299.47217
09/02/2012,299.46313,299.1443,299.0476,301.03003,299.5183
10/02/2012,299.4414,299.3037,299.14746,301.06445,299.51074
11/02/2012,299.54004,299.3501,299.13916,300.93506,299.50146
12/02/2012,299.8484,299.5193,299.23804,300.92358,299.54565
13/02/2012,299.91553,299.51807,299.18896,300.95654,299.53955
14/02/2012,299.89795,299.61865,299.23877,301.00928,299.5503
15/02/2012,300.0537,299.66406,299.3418,300.98242,299.5996
16/02/2012,300.2273,299.78833,299.3723,300.87524,299.6194
17/02/2012,300.1682,299.8523,299.43335,300.8601,299.64722
18/02/2012,300.33447,299.95166,299.42676,300.89844,299.65234
19/02/2012,300.22217,299.90918,299.3955,300.8877,299.62598
20/02/2012,300.32617,299.87988,299.4082,300.8291,299.70605
21/02/2012,300.3694,300.05005,299.38403,301.04224,299.75708
22/02/2012,300.3755,300.1372,299.38916,300.99658,299.73975
23/02/2012,300.35352,300.18115,299.50537,301.02295,299.813
24/02/2012,300.5498,300.2495,299.58643,300.99365,299.81885
25/02/2012,300.35474,300.30786,299.5813,300.97192,299.78442
26/02/2012,300.3379,300.32275,299.59424,301.11377,299.896
27/02/2012,300.4829,300.29053,299.62354,301.12354,299.83643
28/02/2012,300.44873,300.43994,299.646,301.11182,299.91162
29/02/2012,300.5542,300.35693,299.604,301.09814,299.8911
01/03/2012,300.62988,300.3501,299.61084,300.96338,299.90088
02/03/2012,300.44775,300.31396,299.62842,300.95752,299.9077
03/03/2012,300.47656,300.23535,299.62354,301.02588,299.92236
04/03/2012,300.41406,300.14648,299.6079,301.05518,300.00146
05/03/2012,300.44214,300.1018,299.54907,301.10474,299.97485
06/03/2012,300.78857,299.937,299.44482,301.08838,299.89893
07/03/2012,300.77222,299.82935,299.51147,301.10327,299.95288
08/03/2012,300.87085,299.8689,299.68628,301.03687,300.08765
09/03/2012,300.84253,299.71606,299.5681,301.08374,300.07397
10/03/2012,300.6145,299.79663,299.58765,301.1355,300.14038
11/03/2012,300.47778,299.78735,299.5691,301.21362,300.18237
12/03/2012,300.3247,299.67676,299.56396,301.0786,300.1538
13/03/2012,300.30347,299.6443,299.5681,301.02417,300.16382
14/03/2012,300.50317,299.67163,299.57935,300.92212,300.13794
15/03/2012,300.49048,299.68774,299.6975,301.00513,300.1682
16/03/2012,300.48267,299.7268,299.7141,301.02563,300.22095
17/03/2012,300.50586,299.8579,299.6875,301.00195,300.11328
18/03/2012,300.58276,299.9265,299.64038,301.0027,300.156
19/03/2012,300.5901,300.01,299.5891,301.06372,300.15063
20/03/2012,300.68042,300.10913,299.6277,301.14624,300.16284
21/03/2012,300.67993,300.2556,299.6194,301.30396,300.15063
22/03/2012,300.5918,300.37305,299.66797,301.44238,300.2627
23/03/2012,300.48486,300.56152,299.88525,301.70264,300.37744
24/03/2012,300.68555,300.62256,299.92578,301.7002,300.3213
25/03/2012,300.63037,300.66504,299.896,301.59814,300.26318
26/03/2012,300.44067,300.64282,299.90552,301.43384,300.28247
27/03/2012,300.46167,300.68335,299.91333,301.33716,300.3098
28/03/2012,300.5266,300.61304,299.89526,301.65698,300.2566
29/03/2012,300.4231,300.55835,299.9944,301.56274,300.2893
30/03/2012,300.40625,300.6089,300.03467,301.48096,300.22803
31/03/2012,300.14453,300.60352,299.93066,301.54492,300.17383
01/04/2012,300.31982,300.64355,299.958,301.47852,300.0664
02/04/2012,300.2434,300.73364,300.01978,301.46997,300.261
03/04/2012,300.24194,300.81763,300.08276,301.60815,300.32202
04/04/2012,300.02026,300.7644,300.18628,301.63257,300.4939
05/04/2012,299.8982,300.86548,300.18628,301.62964,300.50854
06/04/2012,300.30713,300.94775,300.2622,301.66162,300.74756
07/04/2012,300.26,301.05444,300.32593,301.9148,300.90698
08/04/2012,300.53076,301.1006,300.29395,302.13965,300.68652
09/04/2012,300.85742,301.12354,300.65576,302.16846,300.97607
10/04/2012,300.7837,301.0537,300.5752,302.15137,300.917
11/04/2012,300.7273,301.09106,300.71997,301.85864,301.07642
12/04/2012,300.68066,301.15234,300.69727,301.8828,301.083
13/04/2012,300.59985,301.03394,300.60962,302.03735,301.01685
14/04/2012,300.49634,300.79517,300.67993,302.052,301.00806
15/04/2012,300.3606,300.77515,300.5271,301.82397,300.80835
16/04/2012,299.85254,300.74902,300.39844,301.82422,300.75293
17/04/2012,300.14258,300.67773,300.40137,301.8037,300.80762
18/04/2012,300.26904,300.58105,300.40234,301.87305,300.7461
19/04/2012,300.2827,300.40283,300.3706,302.07178,300.84424
20/04/2012,300.00977,300.30664,300.51855,302.1162,300.958
21/04/2012,300.30078,300.41064,300.57812,302.07617,300.9248
22/04/2012,299.25513,300.34644,300.6648,302.12964,301.14136
23/04/2012,299.52075,300.28394,300.6892,302.323,301.31128
24/04/2012,299.87866,300.26294,300.73657,302.26685,301.20337
25/04/2012,300.04492,300.35107,300.6411,302.18408,301.18018
26/04/2012,300.24023,300.42676,300.61914,302.18164,301.13672
27/04/2012,300.5349,300.33472,300.44897,302.24487,300.99683
28/04/2012,300.17603,300.31763,300.55298,302.24146,301.0149
29/04/2012,299.42188,300.2827,300.5791,302.58496,301.06836
30/04/2012,299.7085,300.38135,300.5752,302.43262,301.06738
01/05/2012,299.5459,300.43018,300.61523,302.46387,301.10547
02/05/2012,299.81274,300.39917,300.70776,302.30444,301.06323
03/05/2012,300.3479,300.5232,300.82593,302.22632,301.11987
04/05/2012,300.07275,300.59375,300.78027,302.1582,301.1123
05/05/2012,300.1372,300.5205,300.70898,302.12207,300.9912
06/05/2012,300.5249,300.5161,300.8286,302.10205,301.06592
07/05/2012,299.14917,300.4109,300.7605,302.24097,301.09448
08/05/2012,299.30933,300.4441,300.6648,302.25366,300.9314
09/05/2012,299.31226,300.47632,300.74,302.27612,301.08667
10/05/2012,299.15112,300.73657,301.0017,302.2351,301.10522
11/05/2012,299.21777,300.6543,300.97656,302.01172,301.083
12/05/2012,299.0381,300.46338,300.83838,302.20068,300.99854
13/05/2012,299.15698,300.3982,300.71655,302.2517,301.05835
14/05/2012,298.89966,300.42554,300.7351,302.36792,301.10425
15/05/2012,298.35913,300.33618,300.67896,302.29517,301.1516
16/05/2012,298.68726,300.28882,300.67358,302.20386,301.21167
17/05/2012,298.89087,300.3523,300.70093,302.3064,301.14526
18/05/2012,298.60498,300.375,300.66504,302.34277,301.1328
19/05/2012,298.99292,300.3728,300.6892,302.2937,301.2068
20/05/2012,299.021,300.40674,300.6494,302.3203,301.2412
21/05/2012,298.9287,300.38037,300.66846,302.08447,301.23584
22/05/2012,298.79834,300.39453,300.73145,302.28516,301.24023
23/05/2012,298.8557,300.448,300.7141,302.219,301.09204
24/05/2012,298.84375,300.4502,300.7168,302.20996,301.1787
25/05/2012,298.7527,300.49487,300.75073,302.29077,301.20386
26/05/2012,298.98096,300.4126,300.74756,302.4126,301.20166
27/05/2012,298.6023,300.42993,300.70337,302.46313,301.2307
28/05/2012,298.573,300.52612,300.81616,302.49,301.23218
29/05/2012,298.47363,300.5244,300.84766,302.4756,301.2168
30/05/2012,297.61816,300.66455,301.03955,302.38623,301.3208
31/05/2012,297.62012,300.52686,300.9834,302.3369,301.18848
01/06/2012,297.3484,300.38843,300.82983,302.4353,301.26343
02/06/2012,297.5923,300.4712,300.76514,302.30322,301.26318
03/06/2012,298.0525,300.33032,300.7693,302.3025,301.3181
04/06/2012,298.4275,300.406,300.87476,302.33472,301.3269
05/06/2012,298.67358,300.3694,300.90747,302.3899,301.32642
06/06/2012,298.66968,300.40698,300.84985,302.39575,301.31177
07/06/2012,298.5542,300.417,300.812,302.25635,301.33545
08/06/2012,298.24683,300.42163,300.90942,302.2356,301.30786
09/06/2012,298.6792,300.5791,301.01172,302.25,301.2881
10/06/2012,298.4956,300.65576,301.03076,302.14502,301.17236
11/06/2012,297.63867,300.7246,301.1504,302.40527,301.38867
12/06/2012,297.50708,300.67163,301.15747,302.42017,301.44653
13/06/2012,298.43726,300.5774,301.05005,302.3098,301.43872
14/06/2012,297.88086,300.5298,300.93945,302.36328,301.27148
15/06/2012,297.65234,300.60645,300.9707,302.3369,301.3203
16/06/2012,297.66235,300.635,301.02075,302.39673,301.30298
17/06/2012,298.22803,300.5703,301.01758,302.54004,301.38184
18/06/2012,298.1621,300.4912,301.16748,302.6372,301.47705
19/06/2012,298.1145,300.46704,301.20337,302.6233,301.55298
20/06/2012,297.8838,300.39795,301.21143,302.29834,301.70264
21/06/2012,297.30786,300.4646,301.31274,302.1526,301.80884
22/06/2012,297.1648,300.49048,301.26685,302.1682,301.87524
23/06/2012,297.02832,300.56348,301.34277,302.12207,301.7539
24/06/2012,297.29248,300.5703,301.25684,302.417,301.64648
25/06/2012,297.04102,300.53516,301.2129,302.2832,301.58496
26/06/2012,296.39453,300.56055,301.11523,302.41016,301.5879
27/06/2012,296.43652,300.57812,301.12207,302.40137,301.62695
28/06/2012,296.86523,300.5713,301.0547,302.47754,301.39355
29/06/2012,296.81445,300.53125,301.1543,302.30664,301.5381
30/06/2012,296.8623,300.4414,301.10352,302.31055,301.46777
01/07/2012,296.93262,300.35352,301.01953,302.38672,301.38574
02/07/2012,296.90112,300.3777,301.0896,302.41187,301.4939
03/07/2012,296.32837,300.62183,301.21362,302.31714,301.49976
04/07/2012,294.9978,300.42505,301.12866,302.42065,301.58862
05/07/2012,295.34204,300.32935,301.04175,302.45093,301.69604
06/07/2012,294.8545,300.21094,300.96875,302.46777,301.64844
07/07/2012,295.39697,300.0869,300.94922,302.50684,301.52637
08/07/2012,295.47656,300.02197,300.8506,302.29004,301.51855
09/07/2012,295.56885,299.94824,300.92773,302.73926,301.56934
10/07/2012,295.75732,299.97266,301.02148,302.59766,301.5957
11/07/2012,295.74512,299.9541,300.9834,302.48047,301.56348
12/07/2012,295.77686,300.04053,300.9756,302.56836,301.5791
13/07/2012,296.01514,299.83105,300.7959,302.5586,301.57422
14/07/2012,296.146,299.5293,300.8457,302.48438,301.51367
15/07/2012,296.083,299.44434,300.95605,302.46777,301.5625
16/07/2012,295.87402,299.68896,301.08203,302.43945,301.54004
17/07/2012,295.8374,299.7744,301.13184,302.3379,301.45605
18/07/2012,295.93604,299.82617,301.06152,302.30078,301.45996
19/07/2012,295.93994,299.7246,301.0498,302.33203,301.7373
20/07/2012,295.7173,299.72754,300.95898,302.40137,301.61914
21/07/2012,295.7832,299.88184,301.04492,302.24414,301.7295
22/07/2012,295.97754,299.95215,301.05566,302.32422,301.667
23/07/2012,295.8623,299.9702,301.0005,302.47803,301.6079
24/07/2012,295.75244,299.99072,301.00684,302.29883,301.68457
25/07/2012,295.60303,299.94775,301.02002,302.4956,301.7544
26/07/2012,295.49316,299.94727,301.04346,302.41748,301.6294
27/07/2012,295.49463,299.80957,301.05078,302.7461,301.7578
28/07/2012,295.17236,299.82812,300.8579,302.72217,301.6958
29/07/2012,295.1057,299.83765,300.76782,302.719,301.6565
30/07/2012,295.04883,299.86133,300.76855,302.69336,301.53418
31/07/2012,294.97656,299.81152,300.73535,302.6748,301.74414
01/08/2012,294.958,299.68848,300.8037,302.65137,301.73047
02/08/2012,294.80322,299.61475,300.90723,302.9912,301.85742
03/08/2012,294.7881,299.5459,300.9453,302.97754,301.75
04/08/2012,294.6963,299.42725,300.99072,302.82568,301.8794
05/08/2012,294.6997,299.43506,300.8379,302.77148,301.85352
06/08/2012,295.08984,299.38867,300.7881,302.78613,301.93652
07/08/2012,294.30493,299.43286,300.94946,302.81372,301.969
08/08/2012,293.9458,299.4922,300.99805,302.91992,302.1123
09/08/2012,294.28442,299.45874,300.91187,302.84253,302.1189
10/08/2012,294.15332,299.41113,300.86914,302.88672,302.15234
11/08/2012,294.17798,299.4397,301.07642,302.79224,302.01587
12/08/2012,294.35596,299.4414,301.03613,302.80762,301.8379
13/08/2012,294.19604,299.53003,300.70093,302.88647,301.80933
14/08/2012,294.12476,299.5183,300.8015,303.0066,301.97437
15/08/2012,294.0371,299.44482,301.03613,302.9756,302.04102
16/08/2012,294.42163,299.30005,300.8606,302.87427,301.89673
17/08/2012,294.53418,299.38184,300.73633,302.98633,302.1211
18/08/2012,294.26904,299.22705,300.90918,302.91406,302.14648
19/08/2012,294.62085,299.3767,300.94897,302.93237,301.99683
20/08/2012,294.1333,299.56836,300.90137,302.94043,302.03516
21/08/2012,293.59985,299.42407,300.89282,303.06274,301.83032
22/08/2012,294.167,299.32812,300.83545,302.83154,301.93213
23/08/2012,294.13257,299.2649,300.87817,302.8147,301.95923
24/08/2012,294.38013,299.30103,300.80444,302.82104,301.85034
25/08/2012,293.8164,299.26465,300.9961,302.8789,301.95996
26/08/2012,293.8047,299.1631,301.03857,302.87158,301.97803
27/08/2012,293.68384,299.10767,301.01636,302.7771,301.93237
28/08/2012,293.29834,299.13965,301.01172,302.69727,301.8672
29/08/2012,293.6477,299.07642,300.94263,302.58228,301.8684
30/08/2012,293.49463,299.0332,300.79004,302.73535,301.9043
31/08/2012,293.74268,299.1709,300.91113,302.8369,301.85547
01/09/2012,293.47192,299.27466,301.08374,302.7478,301.90112
02/09/2012,293.81763,299.35034,301.07446,302.84692,301.79712
03/09/2012,293.8694,299.26978,300.9856,302.9348,301.969
04/09/2012,293.65308,299.1599,300.7771,302.97534,301.8308
05/09/2012,293.93823,299.0681,300.6106,302.92896,301.90356
06/09/2012,293.8994,298.9048,300.6001,302.81787,301.85107
07/09/2012,293.78394,298.7268,300.5193,302.8181,302.1482
08/09/2012,293.52588,298.9585,300.6255,302.729,302.0581
09/09/2012,293.85303,299.03955,300.6001,302.81396,301.92725
10/09/2012,293.73096,298.93604,300.56445,302.76953,301.89648
11/09/2012,293.63232,298.9995,300.51025,302.88525,301.86084
12/09/2012,293.44458,298.8728,300.57202,303.07202,301.69214
13/09/2012,293.6145,298.8152,300.55737,303.04175,301.62183
14/09/2012,293.91284,298.865,300.4558,302.99683,301.6521
15/09/2012,294.10815,298.76587,299.9773,303.04175,301.54565
16/09/2012,294.3335,298.5537,299.6372,303.1089,301.75635
17/09/2012,294.3213,298.60645,299.94922,303.06152,301.81152
18/09/2012,294.45654,298.729,300.11475,303.24268,301.78174
19/09/2012,294.42065,298.8181,300.28003,303.36304,301.8308
20/09/2012,294.07275,298.8667,300.49463,303.5327,301.8589
21/09/2012,294.03223,298.73926,300.37305,303.55176,301.80273
22/09/2012,294.083,298.6416,300.2163,303.35596,301.71924
23/09/2012,293.85498,298.49512,300.1538,303.3208,301.688
24/09/2012,293.18018,298.58643,300.54736,303.49854,301.93115
25/09/2012,293.91772,298.62476,300.25903,303.6018,301.90454
26/09/2012,293.9524,298.61743,300.198,303.46558,301.7234
27/09/2012,294.04492,298.63037,300.1587,303.35693,301.49756
28/09/2012,294.33936,298.5996,300.3086,303.3672,301.3994
29/09/2012,294.17505,298.47485,300.11548,303.5149,301.46997
30/09/2012,294.1228,298.42554,300.20337,303.41235,301.7141
01/10/2012,294.011,298.219,300.25317,303.25122,301.7444
02/10/2012,294.07275,298.20654,300.06738,303.333,301.73047
03/10/2012,294.20093,298.36353,300.01,303.2356,301.6819
04/10/2012,294.06323,298.4397,300.15894,303.2185,301.53784
05/10/2012,293.89233,298.53735,300.12573,303.2693,301.48608
06/10/2012,293.85522,298.53442,300.08813,303.23755,301.58813
07/10/2012,293.87354,298.57764,300.21387,302.96777,301.6787
08/10/2012,293.00195,298.54932,300.23877,302.89795,301.5376
09/10/2012,292.61353,298.46265,300.2522,303.1311,301.50317
10/10/2012,293.41748,298.31738,300.21777,302.99316,301.6963
11/10/2012,293.92285,298.30273,300.313,303.0083,301.72705
12/10/2012,293.91968,298.4353,300.2859,303.11108,301.78296
13/10/2012,293.63428,298.53906,300.5298,303.16064,301.74463
14/10/2012,293.42822,298.63916,300.4668,303.20508,301.78613
15/10/2012,293.36572,298.69824,300.45508,303.1123,301.77148
16/10/2012,292.54102,298.66455,300.4546,303.18018,301.7495
17/10/2012,293.09058,298.55347,300.45483,303.2771,301.86597
18/10/2012,293.39478,298.6438,300.47485,303.3977,301.91528
19/10/2012,293.74487,298.698,300.48315,303.28882,301.98218
20/10/2012,293.87158,298.62988,300.40332,303.40234,302.04004
21/10/2012,293.83643,298.51758,300.44873,303.37646,302.0923
22/10/2012,293.62524,298.5232,300.47485,303.3391,302.20044
23/10/2012,293.85107,298.813,300.4497,303.26514,302.07275
24/10/2012,293.9751,298.73682,300.5161,303.00244,301.91064
25/10/2012,294.0891,298.5022,300.44946,303.10278,301.76392
26/10/2012,294.18848,298.57666,300.39502,303.3042,301.82666
27/10/2012,294.4253,298.70703,300.55127,303.21533,301.98877
28/10/2012,294.16064,298.6328,300.4629,303.30762,301.8994
29/10/2012,296.1455,298.79053,300.5586,303.25195,301.93555
30/10/2012,296.32593,298.79907,300.54712,303.28833,302.03247
31/10/2012,295.5039,298.78223,300.1582,303.45898,302.07715
01/11/2012,295.05713,298.85645,300.29785,303.40918,301.96484
02/11/2012,294.91235,298.92114,300.41626,303.37817,301.98755
03/11/2012,294.7124,299.10596,300.58057,303.31885,301.93115
04/11/2012,294.2976,299.0393,300.62378,303.35425,301.92456
05/11/2012,294.23853,298.9983,300.55493,303.18286,301.75903
06/11/2012,294.1775,298.79224,300.41772,303.26245,301.69507
07/11/2012,294.32275,298.65576,300.3081,303.29736,301.67236
08/11/2012,294.44678,298.66797,300.16357,303.24268,301.6255
09/11/2012,294.56982,298.78027,300.28906,303.23242,301.77734
10/11/2012,296.10425,298.84448,300.31128,303.23706,301.67554
11/11/2012,295.62915,298.7561,300.2434,303.25513,301.6067
12/11/2012,295.1006,298.62646,300.06885,303.69385,301.51807
13/11/2012,294.6548,298.53662,300.02295,303.5327,301.4917
14/11/2012,294.4192,298.70972,300.03442,303.61255,301.49536
15/11/2012,294.6272,298.74634,300.08765,303.60132,301.6599
16/11/2012,294.9309,298.72827,300.11597,303.36597,301.57886
17/11/2012,294.95996,298.74658,300.05518,303.51807,301.45068
18/11/2012,294.89087,298.8069,299.9944,303.28735,301.38306
19/11/2012,295.20117,298.74463,299.9878,303.2964,301.3745
20/11/2012,294.7412,298.87842,300.20166,303.10205,301.42236
21/11/2012,294.6775,298.80933,300.14624,303.0896,301.50366
22/11/2012,294.9109,298.7058,300.16724,303.0647,301.5432
23/11/2012,294.86987,298.52124,300.1609,303.0437,301.53296
24/11/2012,294.573,298.60083,300.04272,303.2058,301.45483
25/11/2012,294.68286,298.48755,299.97192,303.08228,301.5227
26/11/2012,294.33936,298.47314,299.89502,302.95947,301.4204
27/11/2012,294.2793,298.53955,299.8662,303.1377,301.42188
28/11/2012,294.23022,298.6223,299.97876,303.0901,301.46216
29/11/2012,294.60913,298.49927,300.02368,303.01587,301.46313
30/11/2012,293.83203,298.31104,299.9082,303.23926,301.38086
01/12/2012,294.60547,298.313,299.75342,303.21826,301.23975
02/12/2012,294.65894,298.49683,299.77026,302.93726,301.2566
03/12/2012,294.75366,298.43433,299.71655,302.9431,301.09058
04/12/2012,294.89746,298.5,299.91797,302.9756,301.40723
05/12/2012,294.86133,298.55762,299.79492,302.8506,301.28125
06/12/2012,295.03052,298.61353,299.79126,302.80884,301.05298
07/12/2012,295.1106,298.61255,299.9939,302.92944,301.4099
08/12/2012,295.13623,298.4878,300.0381,303.23535,301.48047
09/12/2012,295.06958,298.1897,299.92212,303.48364,301.70728
10/12/2012,295.2705,298.2827,300.0249,303.41943,301.74365
11/12/2012,295.3562,298.20142,299.8479,303.2444,301.66138
12/12/2012,295.2898,298.00464,299.6062,303.1599,301.53296
13/12/2012,295.30005,298.1101,299.69702,303.10718,301.37183
14/12/2012,295.41968,297.91187,299.54468,302.7527,301.34253
15/12/2012,295.68286,297.8059,299.35815,302.64624,301.33667
16/12/2012,295.94678,297.7627,299.07324,302.71777,301.0664
17/12/2012,296.0244,298.13184,299.35156,302.90332,301.1162
18/12/2012,296.22632,298.10425,299.37964,303.00757,301.1277
19/12/2012,296.1245,298.1587,299.46338,303.05518,301.30713
20/12/2012,296.13647,298.281,299.71265,302.87183,301.39526
21/12/2012,296.2417,298.2495,299.56982,302.83154,301.35303
22/12/2012,296.37695,297.84424,299.0122,303.0669,301.03467
23/12/2012,296.4358,298.08765,299.19946,303.15063,301.08618
24/12/2012,296.07202,298.15698,299.38647,302.97437,301.12866
25/12/2012,295.9248,298.23438,299.45068,303.00342,301.06104
26/12/2012,296.38013,298.25366,299.45874,302.79272,301.09058
27/12/2012,296.1819,298.2102,299.39966,302.82153,300.96704
28/12/2012,296.3003,298.22168,299.39258,302.84766,300.99023
29/12/2012,296.4453,298.17188,299.33398,302.66113,300.92285
30/12/2012,296.44336,298.2002,299.35645,302.6797,300.9541
31/12/2012,296.583,298.2124,299.35742,302.66016,300.70996
01/01/2013,296.5515,298.281,299.40308,302.45386,300.8933
02/01/2013,296.52905,298.34644,299.58667,302.63843,300.92065
03/01/2013,296.7798,298.31445,299.54102,302.65137,300.958
04/01/2013,296.74878,298.27515,299.4441,302.5857,301.06616
05/01/2013,296.7202,298.21875,299.44434,302.62695,300.9414
06/01/2013,296.78564,298.0874,299.3623,302.44434,300.89453
07/01/2013,296.94727,298.1001,299.3374,302.33057,300.7788
08/01/2013,297.08252,298.10645,299.22363,302.50977,300.70703
09/01/2013,297.24854,298.11328,299.3003,302.73877,300.78076
10/01/2013,297.417,298.23242,299.43115,302.54248,300.67822
11/01/2013,297.48438,298.2539,299.43213,302.47217,300.68018
12/01/2013,297.3877,298.20605,299.3457,302.55762,300.7168
13/01/2013,297.386,298.0432,299.22388,302.4563,300.59985
14/01/2013,297.70605,298.27783,299.27686,302.187,300.60596
15/01/2013,297.58008,298.2998,299.04102,302.27734,300.26074
16/01/2013,297.63745,298.51733,299.40015,302.4275,300.63257
17/01/2013,297.8357,298.56763,299.3479,302.3938,300.71997
18/01/2013,297.938,298.49072,299.33398,302.54785,300.69824
19/01/2013,298.0022,298.50708,299.33325,302.44946,300.56958
20/01/2013,297.98364,298.54077,299.38403,302.45044,300.5061
21/01/2013,298.0354,298.43872,299.3313,302.5393,300.4231
22/01/2013,298.2539,298.4839,299.3037,302.66016,300.5
23/01/2013,298.2776,298.5559,299.37915,302.59595,300.4485
24/01/2013,298.34766,298.53027,299.36816,302.60742,300.6162
25/01/2013,298.37793,298.5088,299.48242,302.47656,300.68555
26/01/2013,298.52002,298.5161,299.4287,302.3623,300.5869
27/01/2013,298.58984,298.43555,299.28857,302.2505,300.5415
28/01/2013,298.4729,298.54028,299.37134,302.2444,300.50903
29/01/2013,298.49878,298.48267,299.27368,302.11353,300.5315
30/01/2013,298.62866,298.48755,299.281,302.00073,300.35522
31/01/2013,298.7019,298.57202,299.33472,302.31128,300.6228
01/02/2013,298.72266,298.59473,299.4375,302.38477,300.6953
02/02/2013,298.69116,298.57886,299.4768,302.3313,300.78052
03/02/2013,298.60352,298.61816,299.3994,302.35645,300.7373
04/02/2013,298.7119,298.73145,299.53662,302.54736,300.74658
05/02/2013,298.77612,298.8308,299.54517,302.4895,300.8186
06/02/2013,299.16016,298.9292,299.44092,302.3579,300.7544
07/02/2013,299.48877,299.01172,299.54248,302.46338,300.64795
08/02/2013,299.54297,299.0708,299.5542,302.39697,300.479
09/02/2013,299.6548,299.13574,299.5835,302.31982,300.48584
10/02/2013,299.4956,299.22998,299.6372,302.26318,300.55518
11/02/2013,299.63135,299.3452,299.74268,302.2583,300.7124
12/02/2013,299.74268,299.37646,299.67725,302.31006,300.6079
13/02/2013,299.9121,299.4204,299.67432,302.2046,300.59424
14/02/2013,300.00586,299.4077,299.6079,302.21338,300.49658
15/02/2013,300.1084,299.53955,299.6958,302.15576,300.47217
16/02/2013,300.20312,299.53174,299.6704,302.26514,300.33936
17/02/2013,300.16797,299.51514,299.67432,302.10986,300.3413
18/02/2013,299.88525,299.43506,299.63037,302.0327,300.36768
19/02/2013,299.72144,299.4519,299.68823,302.0476,300.3894
20/02/2013,299.67188,299.55127,299.70068,302.13818,300.42627
21/02/2013,299.67847,299.6023,299.71948,301.96655,300.36987
22/02/2013,299.71143,299.7295,299.77148,301.9248,300.4209
23/02/2013,299.75684,299.6577,299.79248,301.83252,300.3706
24/02/2013,299.84424,299.66553,299.87158,301.83545,300.47314
25/02/2013,299.90137,299.70605,299.93896,301.99268,300.48975
26/02/2013,300.0083,299.79688,299.9204,301.9204,300.3286
27/02/2013,300.06396,299.85254,299.91553,301.98682,300.34717
28/02/2013,299.95508,299.9077,299.95557,302.04736,300.3501
01/03/2013,300.13354,299.95483,300.00854,301.97046,300.38647
02/03/2013,300.09106,300.0022,300.07495,302.02515,300.40112
